,price,buy,sell,volume,v,dv
2020-01-08 12:30:39.709496,290.95,0.0,12.0,12.0,12.0,3491.3999999999996
2020-01-08 12:34:43.632000,291.0,24.0,0.0,24.0,24.0,6984.0
2020-01-08 12:40:47.289388,291.0,0.0,22.0,22.0,22.0,6402.0
2020-01-08 12:49:23.569071,290.95,2.0,0.0,2.0,2.0,581.9
2020-01-08 12:59:49.225846,291.2,0.0,3.0,3.0,3.0,873.5999999999999
2020-01-08 13:10:35.506653,291.5,12.0,0.0,12.0,12.0,3498.0
2020-01-08 13:20:24.176687,291.05,3.0,0.0,3.0,3.0,873.1500000000001
2020-01-08 13:32:00.000000,291.1,0.0,50.0,50.0,50.0,14555.000000000002
2020-01-08 13:44:17.870553,291.2,90.0,0.0,90.0,90.0,26208.0
2020-01-08 13:53:52.765807,291.1,0.0,4.0,4.0,4.0,1164.4
2020-01-08 13:59:52.977158,290.8,0.0,25.0,25.0,25.0,7270.0
2020-01-08 14:08:22.664400,290.9,0.0,20.0,20.0,20.0,5818.0
2020-01-08 14:15:46.446968,291.1,0.0,30.0,30.0,30.0,8733.0
2020-01-08 14:32:34.464638,291.0,0.0,2.0,2.0,2.0,582.0
2020-01-08 14:37:59.994000,290.95,0.0,1.0,1.0,1.0,290.95
2020-01-08 14:44:28.711414,290.7,1.0,0.0,1.0,1.0,290.7
2020-01-08 14:50:40.923060,290.5,12.0,0.0,12.0,12.0,3486.0
2020-01-08 14:56:08.665800,290.15,0.0,46.0,46.0,46.0,13346.9
2020-01-08 15:00:19.653207,290.1,0.0,4.0,4.0,4.0,1160.4
2020-01-08 15:04:36.312158,290.0,0.0,8.0,8.0,8.0,2320.0
2020-01-08 15:13:42.541200,290.15,0.0,9.0,9.0,9.0,2611.35
2020-01-08 15:22:30.996900,290.0,0.0,10.0,10.0,10.0,2900.0
2020-01-08 15:30:14.033684,290.1,63.0,0.0,63.0,63.0,18276.300000000003
2020-01-08 15:45:00.000000,290.15,3662.0,0.0,3662.0,3662.0,1062529.2999999998
2020-01-09 09:00:18.372454,293.95,27.0,0.0,27.0,27.0,7936.65
2020-01-09 09:00:50.864478,294.15,0.0,91.0,91.0,91.0,26767.649999999998
2020-01-09 09:01:43.963603,294.25,3.0,0.0,3.0,3.0,882.75
2020-01-09 09:02:50.051174,294.25,20.0,0.0,20.0,20.0,5885.0
2020-01-09 09:04:19.636862,294.15,8.0,0.0,8.0,8.0,2353.2
2020-01-09 09:05:50.327448,294.2,26.0,0.0,26.0,26.0,7649.2
2020-01-09 09:07:33.476276,294.1,6.0,0.0,6.0,6.0,1764.6000000000001
2020-01-09 09:10:14.209105,294.2,78.0,0.0,78.0,78.0,22947.6
2020-01-09 09:13:24.088500,293.95,84.0,0.0,84.0,84.0,24691.8
2020-01-09 09:16:12.155647,293.7,0.0,11.0,11.0,11.0,3230.7
2020-01-09 09:21:12.917368,293.6,0.0,9.0,9.0,9.0,2642.4
2020-01-09 09:24:03.836826,293.55,0.0,50.0,50.0,50.0,14677.5
2020-01-09 09:28:13.089600,293.5,0.0,41.0,41.0,41.0,12033.5
2020-01-09 09:33:05.216870,293.3,0.0,77.0,77.0,77.0,22584.100000000002
2020-01-09 09:40:19.264128,293.45,1.0,0.0,1.0,1.0,293.45
2020-01-09 09:44:59.525297,293.6,0.0,2.0,2.0,2.0,587.2
2020-01-09 09:50:06.666000,293.3,50.0,0.0,50.0,50.0,14665.0
2020-01-09 09:59:00.000000,293.25,46.0,0.0,46.0,46.0,13489.5
2020-01-09 10:03:45.758136,293.05,7.0,0.0,7.0,7.0,2051.35
2020-01-09 10:08:49.086000,293.2,4.0,0.0,4.0,4.0,1172.8
2020-01-09 10:16:51.813000,293.2,0.0,7.0,7.0,7.0,2052.4
2020-01-09 10:23:57.225046,293.35,46.0,0.0,46.0,46.0,13494.1
2020-01-09 10:30:36.496350,293.55,67.0,0.0,67.0,67.0,19667.850000000002
2020-01-09 10:34:36.803042,293.55,10.0,0.0,10.0,10.0,2935.5
2020-01-09 10:38:16.640672,293.45,0.0,18.0,18.0,18.0,5282.099999999999
2020-01-09 10:45:11.081694,293.4,0.0,1.0,1.0,1.0,293.4
2020-01-09 10:49:48.982443,293.1,8.0,0.0,8.0,8.0,2344.8
2020-01-09 10:56:58.148031,293.3,0.0,8.0,8.0,8.0,2346.4
2020-01-09 11:03:03.529059,293.45,44.0,0.0,44.0,44.0,12911.8
2020-01-09 11:16:33.596640,293.35,72.0,0.0,72.0,72.0,21121.2
2020-01-09 11:30:36.663000,293.65,74.0,0.0,74.0,74.0,21730.1
2020-01-09 11:40:19.089000,293.55,86.0,0.0,86.0,86.0,25245.3
2020-01-09 11:54:12.271500,293.4,15.0,0.0,15.0,15.0,4401.0
2020-01-09 12:05:18.804090,293.4,0.0,49.0,49.0,49.0,14376.599999999999
2020-01-09 12:17:18.968691,293.25,0.0,12.0,12.0,12.0,3519.0
2020-01-09 12:25:06.289694,293.25,3.0,0.0,3.0,3.0,879.75
2020-01-09 12:36:59.994000,293.35,0.0,1.0,1.0,1.0,293.35
2020-01-09 12:57:21.426429,293.4,21.0,0.0,21.0,21.0,6161.4
2020-01-09 13:16:23.997600,293.4,0.0,3.0,3.0,3.0,880.1999999999999
2020-01-09 13:30:14.715509,293.6,55.0,0.0,55.0,55.0,16148.000000000002
2020-01-09 13:43:19.998000,293.85,0.0,4.0,4.0,4.0,1175.4
2020-01-09 13:55:00.000000,293.65,0.0,82.0,82.0,82.0,24079.3
2020-01-09 14:04:02.643803,293.5,0.0,6.0,6.0,6.0,1761.0
2020-01-09 14:06:14.398560,293.3,24.0,0.0,24.0,24.0,7039.200000000001
2020-01-09 14:14:00.431612,293.6,26.0,0.0,26.0,26.0,7633.6
2020-01-09 14:21:12.939882,293.65,7.0,0.0,7.0,7.0,2055.5499999999997
2020-01-09 14:30:13.498650,293.45,0.0,70.0,70.0,70.0,20541.5
2020-01-09 14:52:25.260632,293.35,3.0,0.0,3.0,3.0,880.0500000000001
2020-01-09 15:00:51.260696,293.7,3.0,0.0,3.0,3.0,881.0999999999999
2020-01-09 15:06:43.451537,293.9,4.0,0.0,4.0,4.0,1175.6
2020-01-09 15:13:19.022488,294.2,2.0,0.0,2.0,2.0,588.4
2020-01-09 15:18:13.882909,294.1,0.0,117.0,117.0,117.0,34409.700000000004
2020-01-09 15:21:22.606435,294.2,0.0,3.0,3.0,3.0,882.5999999999999
2020-01-09 15:27:56.812500,294.65,0.0,35.0,35.0,35.0,10312.75
2020-01-09 15:29:41.162550,294.9,1.0,0.0,1.0,1.0,294.9
2020-01-09 15:30:51.994800,295.05,0.0,35.0,35.0,35.0,10326.75
2020-01-09 15:33:21.610742,295.3,0.0,50.0,50.0,50.0,14765.0
2020-01-09 15:45:00.000000,295.0,5960.0,0.0,5960.0,5960.0,1758200.0
2020-01-10 09:01:58.484084,295.75,62.0,0.0,62.0,62.0,18336.5
2020-01-10 09:03:29.997000,295.85,0.0,1.0,1.0,1.0,295.85
2020-01-10 09:05:11.359811,296.3,0.0,39.0,39.0,39.0,11555.7
2020-01-10 09:07:10.115267,296.3,0.0,30.0,30.0,30.0,8889.0
2020-01-10 09:10:24.893776,296.15,0.0,37.0,37.0,37.0,10957.55
2020-01-10 09:13:12.101062,296.65,0.0,6.0,6.0,6.0,1779.8999999999999
2020-01-10 09:15:32.485834,296.5,0.0,20.0,20.0,20.0,5930.0
2020-01-10 09:18:36.369420,296.3,16.0,0.0,16.0,16.0,4740.8
2020-01-10 09:19:53.695698,295.8,0.0,1.0,1.0,1.0,295.8
2020-01-10 09:21:50.994900,295.85,67.0,0.0,67.0,67.0,19821.95
2020-01-10 09:26:37.496250,296.0,21.0,0.0,21.0,21.0,6216.0
2020-01-10 09:30:57.297640,295.95,21.0,0.0,21.0,21.0,6214.95
2020-01-10 09:35:58.445768,296.1,12.0,0.0,12.0,12.0,3553.2000000000003
2020-01-10 09:41:29.997000,296.0,0.0,34.0,34.0,34.0,10064.0
2020-01-10 09:49:42.852857,295.85,0.0,3.0,3.0,3.0,887.5500000000001
2020-01-10 09:56:38.567571,296.2,0.0,7.0,7.0,7.0,2073.4
2020-01-10 10:02:54.504353,296.55,0.0,26.0,26.0,26.0,7710.3
2020-01-10 10:05:33.969205,296.85,0.0,8.0,8.0,8.0,2374.8
2020-01-10 10:07:57.701236,297.25,10.0,0.0,10.0,10.0,2972.5
2020-01-10 10:11:14.760429,296.75,5.0,0.0,5.0,5.0,1483.75
2020-01-10 10:15:18.804090,296.7,8.0,0.0,8.0,8.0,2373.6
2020-01-10 10:22:46.066821,296.7,0.0,52.0,52.0,52.0,15428.4
2020-01-10 10:30:51.963307,296.8,10.0,0.0,10.0,10.0,2968.0
2020-01-10 10:36:38.178000,296.7,0.0,21.0,21.0,21.0,6230.7
2020-01-10 10:41:25.072119,296.3,0.0,11.0,11.0,11.0,3259.3
2020-01-10 10:45:05.105872,295.95,0.0,5.0,5.0,5.0,1479.75
2020-01-10 10:50:28.521738,296.5,0.0,8.0,8.0,8.0,2372.0
2020-01-10 11:01:22.898473,296.25,0.0,82.0,82.0,82.0,24292.5
2020-01-10 11:10:33.680842,296.0,29.0,0.0,29.0,29.0,8584.0
2020-01-10 11:24:21.495176,295.8,14.0,0.0,14.0,14.0,4141.2
2020-01-10 11:29:52.753345,295.5,45.0,0.0,45.0,45.0,13297.5
2020-01-10 11:36:00.618495,295.05,0.0,45.0,45.0,45.0,13277.25
2020-01-10 11:41:12.351706,295.1,0.0,60.0,60.0,60.0,17706.0
2020-01-10 11:46:17.220500,295.15,28.0,0.0,28.0,28.0,8264.199999999999
2020-01-10 11:53:37.101553,295.55,68.0,0.0,68.0,68.0,20097.4
2020-01-10 12:02:21.353797,295.7,0.0,89.0,89.0,89.0,26317.3
2020-01-10 12:14:42.495750,295.6,0.0,6.0,6.0,6.0,1773.6000000000001
2020-01-10 12:44:04.614923,295.8,9.0,0.0,9.0,9.0,2662.2000000000003
2020-01-10 13:04:36.518087,296.0,0.0,66.0,66.0,66.0,19536.0
2020-01-10 13:19:52.494750,296.2,18.0,0.0,18.0,18.0,5331.599999999999
2020-01-10 13:35:44.206105,296.2,0.0,2.0,2.0,2.0,592.4
2020-01-10 13:43:25.711714,296.05,82.0,0.0,82.0,82.0,24276.100000000002
2020-01-10 13:55:57.772000,296.5,0.0,1.0,1.0,1.0,296.5
2020-01-10 14:11:32.191902,296.4,9.0,0.0,9.0,9.0,2667.6
2020-01-10 14:20:14.920788,296.6,0.0,47.0,47.0,47.0,13940.2
2020-01-10 14:27:25.452000,296.7,50.0,0.0,50.0,50.0,14835.0
2020-01-10 14:32:19.498050,296.8,0.0,15.0,15.0,15.0,4452.0
2020-01-10 14:47:07.594177,296.95,6.0,0.0,6.0,6.0,1781.6999999999998
2020-01-10 14:56:18.029285,297.25,16.0,0.0,16.0,16.0,4756.0
2020-01-10 15:01:27.689538,297.45,0.0,30.0,30.0,30.0,8923.5
2020-01-10 15:07:00.618495,297.55,3.0,0.0,3.0,3.0,892.6500000000001
2020-01-10 15:15:46.870312,297.45,0.0,74.0,74.0,74.0,22011.3
2020-01-10 15:23:14.398560,297.4,0.0,18.0,18.0,18.0,5353.2
2020-01-10 15:30:50.482756,297.45,0.0,100.0,100.0,100.0,29745.0
2020-01-10 15:45:00.000000,297.65,4672.0,0.0,4672.0,4672.0,1390620.7999999998
2020-01-13 09:00:33.483138,297.4,57.0,0.0,57.0,57.0,16951.8
2020-01-13 09:01:14.416303,297.5,0.0,1.0,1.0,1.0,297.5
2020-01-13 09:03:03.395887,297.6,73.0,0.0,73.0,73.0,21724.800000000003
2020-01-13 09:05:17.728723,298.0,24.0,0.0,24.0,24.0,7152.0
2020-01-13 09:07:14.312294,298.0,0.0,4.0,4.0,4.0,1192.0
2020-01-13 09:09:48.407176,297.65,0.0,52.0,52.0,52.0,15477.8
2020-01-13 09:14:42.852857,297.8,14.0,0.0,14.0,14.0,4169.2
2020-01-13 09:21:30.170393,297.4,0.0,6.0,6.0,6.0,1784.3999999999999
2020-01-13 09:27:33.131015,297.35,0.0,1.0,1.0,1.0,297.35
2020-01-13 09:34:03.581731,297.9,52.0,0.0,52.0,52.0,15490.8
2020-01-13 09:40:42.943074,297.5,0.0,50.0,50.0,50.0,14875.0
2020-01-13 09:48:32.663400,298.0,5.0,0.0,5.0,5.0,1490.0
2020-01-13 09:52:25.843569,298.35,30.0,0.0,30.0,30.0,8950.5
2020-01-13 09:56:49.038574,298.65,20.0,0.0,20.0,20.0,5973.0
2020-01-13 10:00:32.251110,298.7,0.0,13.0,13.0,13.0,3883.1
2020-01-13 10:04:44.795520,298.6,0.0,69.0,69.0,69.0,20603.4
2020-01-13 10:11:49.882652,298.8,12.0,0.0,12.0,12.0,3585.6000000000004
2020-01-13 10:15:11.019306,299.05,0.0,6.0,6.0,6.0,1794.3000000000002
2020-01-13 10:18:22.460808,299.4,7.0,0.0,7.0,7.0,2095.7999999999997
2020-01-13 10:21:15.976663,299.5,1.0,0.0,1.0,1.0,299.5
2020-01-13 10:29:03.581731,299.4,74.0,0.0,74.0,74.0,22155.6
2020-01-13 10:36:11.998800,299.45,2.0,0.0,2.0,2.0,598.9
2020-01-13 10:41:18.887000,299.45,0.0,111.0,111.0,111.0,33238.95
2020-01-13 10:49:19.613423,299.3,15.0,0.0,15.0,15.0,4489.5
2020-01-13 10:57:27.997200,299.05,19.0,0.0,19.0,19.0,5681.95
2020-01-13 11:03:09.676452,298.8,0.0,2.0,2.0,2.0,597.6
2020-01-13 11:12:47.821304,299.2,77.0,0.0,77.0,77.0,23038.399999999998
2020-01-13 11:25:02.856857,299.4,43.0,0.0,43.0,43.0,12874.199999999999
2020-01-13 11:35:51.851957,299.6,4.0,0.0,4.0,4.0,1198.4
2020-01-13 11:51:32.191902,299.35,3.0,0.0,3.0,3.0,898.0500000000001
2020-01-13 11:58:21.140743,299.75,0.0,9.0,9.0,9.0,2697.75
2020-01-13 12:03:51.594840,299.8,0.0,8.0,8.0,8.0,2398.4
2020-01-13 12:18:12.855857,299.65,0.0,90.0,90.0,90.0,26968.499999999996
2020-01-13 12:37:33.799437,299.45,0.0,7.0,7.0,7.0,2096.15
2020-01-13 12:55:37.293568,299.55,0.0,38.0,38.0,38.0,11382.9
2020-01-13 13:20:13.712914,299.6,0.0,9.0,9.0,9.0,2696.4
2020-01-13 13:40:46.525959,299.45,0.0,20.0,20.0,20.0,5989.0
2020-01-13 14:06:04.185628,299.75,0.0,38.0,38.0,38.0,11390.5
2020-01-13 14:20:15.300483,300.0,0.0,13.0,13.0,13.0,3900.0
2020-01-13 14:28:14.180400,300.0,51.0,0.0,51.0,51.0,15300.0
2020-01-13 14:39:19.998000,300.15,0.0,16.0,16.0,16.0,4802.4
2020-01-13 14:46:18.502822,300.55,3.0,0.0,3.0,3.0,901.6500000000001
2020-01-13 14:52:04.614923,300.5,0.0,18.0,18.0,18.0,5409.0
2020-01-13 15:00:11.008073,300.4,0.0,22.0,22.0,22.0,6608.799999999999
2020-01-13 15:08:58.977153,300.5,7.0,0.0,7.0,7.0,2103.5
2020-01-13 15:19:12.764681,300.6,0.0,22.0,22.0,22.0,6613.200000000001
2020-01-13 15:29:05.501633,300.5,0.0,50.0,50.0,50.0,15025.0
2020-01-13 15:33:31.196880,300.75,10.0,0.0,10.0,10.0,3007.5
2020-01-13 15:45:00.000000,300.65,4036.0,0.0,4036.0,4036.0,1213423.4
2020-01-14 09:00:33.889740,302.35,0.0,20.0,20.0,20.0,6047.0
2020-01-14 09:01:48.548991,302.7,44.0,0.0,44.0,44.0,13318.8
2020-01-14 09:04:00.000000,302.85,9.0,0.0,9.0,9.0,2725.65
2020-01-14 09:05:46.927822,303.05,0.0,5.0,5.0,5.0,1515.25
2020-01-14 09:07:45.456992,303.05,0.0,30.0,30.0,30.0,9091.5
2020-01-14 09:14:22.407398,303.25,8.0,0.0,8.0,8.0,2426.0
2020-01-14 09:18:28.669699,303.05,1.0,0.0,1.0,1.0,303.05
2020-01-14 09:25:10.639330,303.05,0.0,21.0,21.0,21.0,6364.05
2020-01-14 09:31:26.997300,303.2,0.0,8.0,8.0,8.0,2425.6
2020-01-14 09:37:02.686299,303.1,0.0,66.0,66.0,66.0,20004.600000000002
2020-01-14 09:42:38.691783,303.5,106.0,0.0,106.0,106.0,32171.0
2020-01-14 09:48:48.929533,303.7,5.0,0.0,5.0,5.0,1518.5
2020-01-14 09:53:06.874312,303.9,43.0,0.0,43.0,43.0,13067.699999999999
2020-01-14 09:58:18.403067,303.5,0.0,1.0,1.0,1.0,303.5
2020-01-14 10:04:27.339038,303.35,0.0,10.0,10.0,10.0,3033.5
2020-01-14 10:12:08.964621,303.6,84.0,0.0,84.0,84.0,25502.4
2020-01-14 10:19:52.230071,303.75,99.0,0.0,99.0,99.0,30071.25
2020-01-14 10:33:00.545400,303.45,0.0,4.0,4.0,4.0,1213.8
2020-01-14 10:39:16.719639,303.8,23.0,0.0,23.0,23.0,6987.400000000001
2020-01-14 10:48:00.000000,303.65,0.0,46.0,46.0,46.0,13967.9
2020-01-14 10:59:11.213832,303.45,0.0,96.0,96.0,96.0,29131.199999999997
2020-01-14 11:07:35.600835,303.4,7.0,0.0,7.0,7.0,2123.7999999999997
2020-01-14 11:11:41.138743,303.05,0.0,95.0,95.0,95.0,28789.75
2020-01-14 11:21:49.995000,303.45,1.0,0.0,1.0,1.0,303.45
2020-01-14 11:30:58.959621,303.65,0.0,43.0,43.0,43.0,13056.949999999999
2020-01-14 11:43:27.564811,303.75,31.0,0.0,31.0,31.0,9416.25
2020-01-14 11:54:41.900571,303.6,0.0,36.0,36.0,36.0,10929.6
2020-01-14 12:11:07.868066,303.45,20.0,0.0,20.0,20.0,6069.0
2020-01-14 12:23:11.998800,303.35,0.0,32.0,32.0,32.0,9707.2
2020-01-14 12:30:37.293568,303.15,12.0,0.0,12.0,12.0,3637.7999999999997
2020-01-14 12:34:43.388518,303.0,33.0,0.0,33.0,33.0,9999.0
2020-01-14 12:42:46.126040,302.65,81.0,0.0,81.0,81.0,24514.649999999998
2020-01-14 12:46:00.659275,302.3,54.0,0.0,54.0,54.0,16324.2
2020-01-14 12:49:53.994600,301.9,0.0,30.0,30.0,30.0,9057.0
2020-01-14 12:52:43.567071,302.15,25.0,0.0,25.0,25.0,7553.749999999999
2020-01-14 12:57:20.893433,302.35,30.0,0.0,30.0,30.0,9070.5
2020-01-14 13:04:41.662500,302.15,0.0,19.0,19.0,19.0,5740.849999999999
2020-01-14 13:16:43.251488,302.3,0.0,2.0,2.0,2.0,604.6
2020-01-14 13:28:59.994000,302.1,1.0,0.0,1.0,1.0,302.1
2020-01-14 13:35:07.499250,301.8,13.0,0.0,13.0,13.0,3923.4
2020-01-14 13:40:00.545400,301.9,0.0,55.0,55.0,55.0,16604.5
2020-01-14 13:48:38.996100,301.95,0.0,12.0,12.0,12.0,3623.3999999999996
2020-01-14 14:00:28.049143,301.9,19.0,0.0,19.0,19.0,5736.099999999999
2020-01-14 14:14:06.175853,302.1,6.0,0.0,6.0,6.0,1812.6000000000001
2020-01-14 14:20:49.995000,302.35,1.0,0.0,1.0,1.0,302.35
2020-01-14 14:28:47.995200,302.25,0.0,6.0,6.0,6.0,1813.5
2020-01-14 14:36:13.332000,302.5,0.0,28.0,28.0,28.0,8470.0
2020-01-14 14:44:27.213773,302.45,77.0,0.0,77.0,77.0,23288.649999999998
2020-01-14 14:53:20.109721,301.95,0.0,10.0,10.0,10.0,3019.5
2020-01-14 14:57:46.387113,302.0,21.0,0.0,21.0,21.0,6342.0
2020-01-14 15:06:39.103232,302.1,5.0,0.0,5.0,5.0,1510.5
2020-01-14 15:17:42.409552,301.95,0.0,30.0,30.0,30.0,9058.5
2020-01-14 15:30:24.313358,302.05,39.0,0.0,39.0,39.0,11779.95
2020-01-14 15:45:00.000000,302.0,3134.0,0.0,3134.0,3134.0,946468.0
2020-01-15 09:00:51.818022,300.6,12.0,0.0,12.0,12.0,3607.2000000000003
2020-01-15 09:01:43.788254,300.2,0.0,42.0,42.0,42.0,12608.4
2020-01-15 09:02:41.898362,300.1,44.0,0.0,44.0,44.0,13204.400000000001
2020-01-15 09:05:02.399760,299.95,0.0,3.0,3.0,3.0,899.8499999999999
2020-01-15 09:07:11.659611,299.8,0.0,27.0,27.0,27.0,8094.6
2020-01-15 09:09:10.701632,299.7,0.0,41.0,41.0,41.0,12287.699999999999
2020-01-15 09:11:45.754179,300.15,21.0,0.0,21.0,21.0,6303.15
2020-01-15 09:15:21.078973,299.85,0.0,58.0,58.0,58.0,17391.300000000003
2020-01-15 09:21:43.745625,300.05,19.0,0.0,19.0,19.0,5700.95
2020-01-15 09:23:51.051498,300.6,20.0,0.0,20.0,20.0,6012.0
2020-01-15 09:29:27.616286,300.3,0.0,59.0,59.0,59.0,17717.7
2020-01-15 09:35:19.198080,300.0,0.0,68.0,68.0,68.0,20400.0
2020-01-15 09:40:06.950524,300.45,12.0,0.0,12.0,12.0,3605.3999999999996
2020-01-15 09:47:13.446931,300.1,10.0,0.0,10.0,10.0,3001.0
2020-01-15 09:55:17.549265,299.9,0.0,3.0,3.0,3.0,899.6999999999999
2020-01-15 09:59:04.614923,299.65,100.0,0.0,100.0,100.0,29964.999999999996
2020-01-15 10:02:32.211544,300.0,0.0,50.0,50.0,50.0,15000.0
2020-01-15 10:07:03.408750,300.35,109.0,0.0,109.0,109.0,32738.15
2020-01-15 10:14:19.154711,300.55,20.0,0.0,20.0,20.0,6011.0
2020-01-15 10:21:04.650698,300.7,40.0,0.0,40.0,40.0,12028.0
2020-01-15 10:25:53.098138,300.9,14.0,0.0,14.0,14.0,4212.599999999999
2020-01-15 10:33:53.994600,300.8,0.0,35.0,35.0,35.0,10528.0
2020-01-15 10:37:39.015706,301.2,0.0,30.0,30.0,30.0,9036.0
2020-01-15 10:39:04.718629,301.45,0.0,8.0,8.0,8.0,2411.6
2020-01-15 10:41:55.024083,301.25,3.0,0.0,3.0,3.0,903.75
2020-01-15 10:49:00.571371,301.0,0.0,64.0,64.0,64.0,19264.0
2020-01-15 10:54:13.916134,301.0,9.0,0.0,9.0,9.0,2709.0
2020-01-15 11:01:37.890947,300.95,0.0,9.0,9.0,9.0,2708.5499999999997
2020-01-15 11:08:31.575789,300.75,29.0,0.0,29.0,29.0,8721.75
2020-01-15 11:15:58.327500,300.6,2.0,0.0,2.0,2.0,601.2
2020-01-15 11:24:10.683863,300.35,14.0,0.0,14.0,14.0,4204.900000000001
2020-01-15 11:31:22.997700,300.3,31.0,0.0,31.0,31.0,9309.300000000001
2020-01-15 11:45:08.726400,300.3,0.0,128.0,128.0,128.0,38438.4
2020-01-15 12:00:33.188170,300.45,0.0,9.0,9.0,9.0,2704.0499999999997
2020-01-15 12:21:29.029355,300.35,2.0,0.0,2.0,2.0,600.7
2020-01-15 12:37:04.999500,300.5,0.0,8.0,8.0,8.0,2404.0
2020-01-15 12:56:53.994600,300.55,65.0,0.0,65.0,65.0,19535.75
2020-01-15 13:25:01.176353,300.65,79.0,0.0,79.0,79.0,23751.35
2020-01-15 13:43:36.518087,300.7,0.0,15.0,15.0,15.0,4510.5
2020-01-15 14:05:33.715636,300.45,45.0,0.0,45.0,45.0,13520.25
2020-01-15 14:10:23.817843,300.0,104.0,0.0,104.0,104.0,31200.0
2020-01-15 14:15:13.998600,299.95,107.0,0.0,107.0,107.0,32094.649999999998
2020-01-15 14:24:03.060918,299.85,0.0,15.0,15.0,15.0,4497.75
2020-01-15 14:29:43.039174,299.75,0.0,7.0,7.0,7.0,2098.25
2020-01-15 14:37:54.318892,299.9,5.0,0.0,5.0,5.0,1499.5
2020-01-15 14:44:37.944923,299.75,0.0,43.0,43.0,43.0,12889.25
2020-01-15 14:54:41.856279,300.0,172.0,0.0,172.0,172.0,51600.0
2020-01-15 14:59:20.257714,300.15,0.0,64.0,64.0,64.0,19209.6
2020-01-15 15:07:19.373062,299.85,62.0,0.0,62.0,62.0,18590.7
2020-01-15 15:18:57.960305,300.25,0.0,31.0,31.0,31.0,9307.75
2020-01-15 15:25:01.153731,300.25,1.0,0.0,1.0,1.0,300.25
2020-01-15 15:32:15.690738,300.2,103.0,0.0,103.0,103.0,30920.6
2020-01-15 15:45:00.000000,300.2,3575.0,0.0,3575.0,3575.0,1073215.0
2020-01-16 09:00:27.564811,299.95,0.0,34.0,34.0,34.0,10198.3
2020-01-16 09:01:21.274468,300.45,42.0,0.0,42.0,42.0,12618.9
2020-01-16 09:02:30.436839,300.05,65.0,0.0,65.0,65.0,19503.25
2020-01-16 09:04:55.043039,300.25,53.0,0.0,53.0,53.0,15913.25
2020-01-16 09:08:24.442000,299.8,20.0,0.0,20.0,20.0,5996.0
2020-01-16 09:12:55.708714,299.9,0.0,4.0,4.0,4.0,1199.6
2020-01-16 09:17:45.729692,300.05,0.0,38.0,38.0,38.0,11401.9
2020-01-16 09:22:02.580387,300.3,1.0,0.0,1.0,1.0,300.3
2020-01-16 09:27:23.997600,300.35,0.0,13.0,13.0,13.0,3904.55
2020-01-16 09:33:27.947516,300.25,63.0,0.0,63.0,63.0,18915.75
2020-01-16 09:38:12.390065,300.15,7.0,0.0,7.0,7.0,2101.0499999999997
2020-01-16 09:46:07.691538,300.2,10.0,0.0,10.0,10.0,3002.0
2020-01-16 09:53:21.174353,300.0,0.0,14.0,14.0,14.0,4200.0
2020-01-16 10:00:25.421186,299.8,0.0,5.0,5.0,5.0,1499.0
2020-01-16 10:09:35.759970,300.25,52.0,0.0,52.0,52.0,15613.0
2020-01-16 10:17:06.666000,300.4,9.0,0.0,9.0,9.0,2703.6
2020-01-16 10:23:24.920585,300.65,0.0,9.0,9.0,9.0,2705.85
2020-01-16 10:29:15.619740,300.75,28.0,0.0,28.0,28.0,8421.0
2020-01-16 10:32:38.148359,300.5,0.0,4.0,4.0,4.0,1202.0
2020-01-16 10:40:22.397760,300.45,0.0,4.0,4.0,4.0,1201.8
2020-01-16 10:48:06.427929,300.6,54.0,0.0,54.0,54.0,16232.400000000001
2020-01-16 10:57:06.066809,300.8,145.0,0.0,145.0,145.0,43616.0
2020-01-16 11:01:32.780227,301.05,4.0,0.0,4.0,4.0,1204.2
2020-01-16 11:12:54.777130,301.25,0.0,25.0,25.0,25.0,7531.25
2020-01-16 11:17:48.866081,301.5,0.0,22.0,22.0,22.0,6633.0
2020-01-16 11:20:40.559324,301.95,221.0,0.0,221.0,221.0,66730.95
2020-01-16 11:24:18.354329,302.15,4.0,0.0,4.0,4.0,1208.6
2020-01-16 11:28:18.707806,301.95,109.0,0.0,109.0,109.0,32912.549999999996
2020-01-16 11:35:28.633500,301.65,19.0,0.0,19.0,19.0,5731.349999999999
2020-01-16 11:42:34.244363,301.15,0.0,42.0,42.0,42.0,12648.3
2020-01-16 11:49:21.174353,301.25,4.0,0.0,4.0,4.0,1205.0
2020-01-16 12:02:52.494750,301.25,16.0,0.0,16.0,16.0,4820.0
2020-01-16 12:11:00.000000,301.15,15.0,0.0,15.0,15.0,4517.25
2020-01-16 12:27:47.995200,301.5,15.0,0.0,15.0,15.0,4522.5
2020-01-16 12:41:47.995200,301.15,10.0,0.0,10.0,10.0,3011.5
2020-01-16 13:03:50.764154,301.35,0.0,9.0,9.0,9.0,2712.15
2020-01-16 13:16:56.994300,301.6,0.0,1.0,1.0,1.0,301.6
2020-01-16 13:33:42.852857,301.25,0.0,11.0,11.0,11.0,3313.75
2020-01-16 13:53:42.715728,301.65,1.0,0.0,1.0,1.0,301.65
2020-01-16 14:05:31.246875,301.85,0.0,49.0,49.0,49.0,14790.650000000001
2020-01-16 14:09:11.277068,302.2,22.0,0.0,22.0,22.0,6648.4
2020-01-16 14:15:26.664000,302.3,56.0,0.0,56.0,56.0,16928.8
